customer_id,signup_date,country,acquisition_channel,age,gender
712,2022-04-09,DE,Organic,58,M
713,2023-05-26,DE,Organic,40,M
714,2023-01-20,DE,Email,62,F
715,2023-02-09,DE,Ads,35,F
716,2023-06-02,AT,Organic,42,M
717,2023-04-21,CH,Email,18,M
718,2023-10-07,CH,Organic,32,F
719,2023-03-13,DE,Organic,51,F
720,2022-01-23,DE,Ads,37,M
721,2023-07-19,DE,Organic,54,F
722,2023-11-08,DE,Email,44,F
723,2023-04-03,DE,Ads,39,F
724,2022-03-24,DE,Social,22,M
725,2022-05-25,CH,Social,51,F
726,2022-03-26,DE,Ads,56,F
727,2022-03-19,CH,Social,20,F
728,2023-04-02,DE,Ads,34,F
729,2022-01-01,DE,Email,41,Other
730,2022-02-20,DE,Email,41,M
731,2023-11-16,DE,Social,20,F
732,2023-03-22,DE,Email,62,F
733,2023-03-25,DE,Ads,24,F
734,2023-05-03,DE,Ads,42,M
735,2022-02-03,DE,Organic,20,M
736,2022-12-14,AT,Ads,32,F
737,2022-04-05,AT,Email,46,F
738,2022-03-13,CH,Email,46,M
739,2023-07-05,DE,Organic,27,F
740,2022-06-03,DE,Organic,49,M
741,2022-09-07,DE,Ads,40,Other
742,2023-11-05,DE,Organic,56,F
743,2023-03-14,DE,Email,26,M
744,2022-04-28,DE,Social,54,F
745,2022-11-02,DE,Ads,57,F
746,2022-09-25,DE,Email,31,M
747,2022-02-23,DE,Ads,21,F
748,2022-08-24,DE,Organic,37,M
749,2023-01-24,DE,Social,45,F
750,2023-02-05,DE,Email,31,M
751,2023-09-16,DE,Organic,61,M
752,2022-10-30,DE,Email,51,M
753,2022-07-26,DE,Email,30,M
754,2022-08-17,DE,Ads,48,F
755,2023-08-01,DE,Organic,50,M
756,2022-03-16,DE,Organic,56,M
757,2023-03-11,DE,Ads,45,F
758,2022-04-13,DE,Email,42,F
759,2023-02-26,CH,Ads,49,F
760,2022-11-02,DE,Email,26,F
761,2022-04-08,DE,Email,45,F
762,2022-12-01,DE,Ads,48,M
763,2023-03-11,DE,Ads,34,M
764,2023-03-23,DE,Email,40,Other
765,2022-11-04,DE,Ads,30,M
766,2022-09-06,DE,Email,27,M
767,2022-06-15,DE,Email,33,M
768,2023-04-26,DE,Organic,23,M
769,2022-12-01,DE,Email,28,F
770,2023-06-26,AT,Organic,20,F
771,2022-04-16,DE,Email,45,Other
772,2023-07-17,CH,Ads,58,F
773,2022-03-22,DE,Email,32,M
774,2022-05-13,CH,Email,30,M
775,2022-05-18,CH,Ads,59,Other
776,2022-07-03,DE,Social,62,M
777,2023-02-05,DE,Email,34,M
778,2022-11-26,DE,Ads,24,F
779,2023-05-23,DE,Organic,45,F
780,2022-03-10,DE,Ads,55,M
781,2023-06-30,DE,Organic,30,F
782,2022-02-22,DE,Email,34,Other
783,2023-03-26,DE,Social,32,M
784,2022-07-24,CH,Ads,53,F
785,2022-05-06,DE,Ads,45,M
786,2022-02-12,DE,Social,32,F
787,2022-04-21,DE,Ads,63,F
788,2023-10-25,CH,Ads,28,Other
789,2022-07-02,DE,Organic,48,M
790,2022-04-05,DE,Ads,21,M
791,2023-01-09,DE,Email,52,M
792,2023-06-04,DE,Organic,51,F
793,2022-12-26,DE,Email,44,M
794,2023-11-27,CH,Organic,27,M
795,2022-10-08,DE,Social,47,M
796,2022-07-14,DE,Ads,62,M
797,2022-07-14,AT,Ads,37,M
798,2023-10-29,DE,Email,46,F
799,2022-04-03,DE,Email,46,M
800,2023-11-03,AT,Social,40,M
801,2022-03-02,DE,Email,38,F
802,2023-09-26,DE,Ads,60,F
803,2022-02-20,DE,Organic,27,M
804,2023-02-07,DE,Social,58,M
805,2022-01-05,DE,Ads,29,F
806,2023-04-11,DE,Ads,47,M
807,2023-08-27,DE,Organic,50,F
808,2023-11-13,CH,Social,35,M
809,2023-06-18,DE,Organic,31,M
810,2023-02-09,AT,Ads,39,M
811,2023-05-28,AT,Email,38,F
812,2023-10-07,DE,Email,18,F
813,2022-08-21,DE,Ads,60,M
814,2023-06-08,DE,Social,32,F
815,2022-12-12,DE,Social,53,M
816,2022-02-15,CH,Social,64,M
817,2023-06-30,DE,Ads,39,F
818,2022-03-19,DE,Organic,49,M
819,2022-03-14,DE,Organic,63,F
820,2022-09-06,DE,Organic,50,F
821,2022-02-16,DE,Ads,58,F
822,2022-05-01,DE,Ads,56,F
823,2022-08-02,DE,Social,40,M
824,2022-08-27,DE,Email,60,M
825,2022-02-25,DE,Social,19,M
826,2022-12-16,DE,Email,19,M
827,2022-04-17,DE,Organic,55,F
828,2022-02-17,AT,Organic,46,M
829,2023-07-27,DE,Organic,63,F
830,2022-12-03,DE,Ads,20,M
831,2022-01-26,DE,Social,56,F
832,2022-09-14,DE,Organic,24,F
833,2022-01-08,CH,Email,53,F
834,2023-09-17,DE,Organic,46,M
835,2022-09-10,DE,Email,54,F
836,2023-11-23,DE,Email,53,M
837,2022-10-30,DE,Ads,40,M
838,2023-10-01,DE,Social,62,M
839,2022-02-25,DE,Ads,33,F
840,2023-06-10,DE,Organic,48,M
841,2023-04-19,DE,Ads,51,F
842,2022-01-28,DE,Email,18,Other
843,2022-03-19,AT,Social,35,M
844,2022-08-04,DE,Organic,57,F
845,2023-01-21,DE,Social,60,F
846,2022-12-31,DE,Email,32,M
847,2023-10-28,AT,Email,34,F
848,2023-06-10,DE,Social,61,M
849,2023-11-30,AT,Organic,27,F
850,2022-11-08,DE,Email,37,M
851,2022-01-07,DE,Email,23,M
852,2022-01-03,DE,Organic,25,F
853,2023-09-15,DE,Ads,62,M
854,2022-12-29,DE,Organic,51,M
855,2023-05-23,DE,Ads,49,M
856,2022-10-01,DE,Ads,59,M
857,2023-05-21,DE,Social,21,F
858,2022-01-15,DE,Email,61,F
859,2022-07-11,DE,Ads,56,F
860,2023-09-23,DE,Organic,37,F
861,2023-04-30,DE,Email,41,M
862,2022-01-28,DE,Ads,41,M
863,2022-02-08,DE,Organic,43,F
864,2022-09-30,CH,Ads,42,F
865,2022-08-19,DE,Ads,53,M
866,2022-03-27,DE,Ads,24,M
867,2023-04-19,DE,Ads,27,F
868,2022-05-06,AT,Organic,64,F
869,2023-06-21,DE,Organic,29,F
870,2022-05-25,DE,Email,18,M
871,2023-06-09,AT,Organic,42,F
872,2022-07-31,DE,Social,33,M
873,2022-01-25,DE,Ads,22,M
874,2023-08-03,DE,Organic,36,F
875,2023-01-29,DE,Ads,21,M
876,2022-03-08,DE,Social,23,M
877,2022-08-21,AT,Social,43,Other
878,2022-04-19,DE,Email,56,F
879,2022-05-26,CH,Ads,56,F
880,2022-04-21,DE,Ads,26,M
881,2022-08-16,DE,Ads,62,M
882,2022-04-21,DE,Email,31,F
883,2023-04-15,DE,Organic,26,F
884,2022-02-03,DE,Email,32,F
885,2023-09-15,DE,Ads,54,M
886,2023-01-04,DE,Organic,37,M
887,2023-08-18,DE,Email,25,Other
888,2023-07-08,DE,Social,49,F
889,2023-03-01,DE,Organic,64,M
890,2023-09-05,DE,Ads,38,M
891,2023-06-02,DE,Ads,58,F
892,2023-11-23,DE,Email,36,M
893,2022-10-09,CH,Organic,46,M
894,2022-11-16,DE,Email,48,M
895,2023-03-19,DE,Organic,23,F
896,2022-11-11,DE,Organic,21,M
897,2023-01-12,DE,Email,60,Other
898,2022-10-16,DE,Social,46,M
899,2023-03-13,CH,Email,59,F
900,2023-10-24,AT,Social,20,M
901,2022-10-04,DE,Email,18,F
902,2023-08-05,DE,Organic,61,Other
903,2023-05-18,DE,Email,32,F
904,2023-09-16,DE,Organic,64,F
905,2023-05-31,DE,Ads,38,F
906,2022-12-16,DE,Email,63,F
907,2023-03-22,DE,Ads,48,F
908,2022-12-16,DE,Ads,24,Other
909,2023-08-30,DE,Organic,34,M
910,2023-10-26,CH,Social,36,Other
911,2022-05-17,DE,Ads,56,M
912,2022-08-31,DE,Email,20,M
913,2023-06-27,DE,Email,47,M
914,2022-02-09,AT,Ads,52,M
915,2022-08-17,CH,Ads,46,F
916,2023-07-02,DE,Ads,31,F
917,2022-08-11,DE,Email,52,F
918,2022-01-06,DE,Ads,45,F
919,2022-11-18,DE,Social,47,F
920,2023-04-13,DE,Email,43,F
921,2022-03-16,DE,Ads,24,M
922,2022-01-04,DE,Organic,56,F
923,2023-10-08,DE,Organic,48,F
924,2022-04-28,DE,Ads,22,F
925,2023-08-29,CH,Organic,52,F
926,2023-05-19,DE,Social,64,F
927,2023-07-28,DE,Email,31,M
928,2023-03-17,DE,Ads,53,M
929,2022-07-13,DE,Email,44,F
930,2023-01-27,DE,Ads,41,F
931,2022-01-26,DE,Ads,57,F
932,2023-03-11,CH,Organic,46,M
933,2022-06-22,DE,Email,62,M
934,2022-10-27,DE,Ads,39,F
935,2023-10-07,AT,Ads,25,M
936,2022-11-22,DE,Ads,32,F
937,2023-02-14,DE,Organic,22,M
938,2022-04-28,DE,Ads,21,M
939,2022-08-13,DE,Social,28,F
940,2023-06-16,DE,Ads,35,M
941,2022-04-23,DE,Ads,59,F
942,2022-05-20,DE,Organic,47,F
943,2023-07-13,DE,Email,32,M
944,2022-01-01,DE,Email,23,F
945,2022-03-31,DE,Organic,33,F
946,2023-10-16,DE,Ads,64,M
947,2022-11-16,AT,Social,57,M
948,2023-07-04,DE,Social,26,M
949,2022-05-19,DE,Ads,60,F
950,2023-05-26,CH,Ads,51,F
951,2022-09-16,DE,Ads,44,F
952,2023-11-04,DE,Ads,30,F
953,2023-11-21,DE,Organic,53,F
954,2022-01-10,DE,Organic,44,F
955,2022-09-18,DE,Ads,26,F
956,2023-10-12,DE,Email,22,M
957,2022-06-21,DE,Ads,39,F
958,2022-01-13,DE,Email,48,F
959,2022-06-17,CH,Organic,20,F
960,2023-10-04,DE,Email,47,F
961,2023-08-19,AT,Organic,38,M
962,2022-11-17,DE,Organic,52,F
963,2022-11-15,AT,Organic,23,M
964,2023-09-05,DE,Ads,45,F
965,2022-11-25,DE,Organic,49,M
966,2023-07-04,DE,Organic,59,F
967,2023-02-23,DE,Organic,54,F
968,2023-08-29,DE,Ads,42,F
969,2022-04-05,AT,Ads,49,M
970,2023-08-04,AT,Organic,52,Other
971,2022-11-14,DE,Email,39,F
972,2022-08-24,DE,Ads,41,F
973,2022-11-30,DE,Social,56,M
974,2023-01-11,DE,Email,47,F
975,2023-04-04,DE,Ads,49,M
976,2022-05-17,DE,Ads,48,F
977,2023-08-11,CH,Organic,40,M
978,2023-07-01,DE,Email,57,F
979,2023-05-28,DE,Organic,50,F
980,2022-10-23,DE,Email,42,M
981,2022-11-16,DE,Email,53,F
982,2023-07-26,DE,Organic,41,F
983,2022-12-15,DE,Ads,48,M
984,2022-08-17,AT,Social,56,F
985,2022-09-27,DE,Email,63,M
986,2022-10-18,DE,Ads,30,M
987,2022-06-14,CH,Email,27,M
988,2022-01-05,DE,Ads,40,F
989,2023-01-14,DE,Social,35,M
990,2022-03-19,DE,Social,49,F
991,2023-02-14,DE,Email,50,F
992,2023-07-28,DE,Ads,53,M
993,2022-05-12,DE,Organic,45,F
994,2023-08-24,DE,Email,33,M
995,2022-02-11,DE,Email,33,F
996,2022-03-30,AT,Social,35,M
997,2023-02-06,DE,Social,25,M
998,2022-10-23,DE,Social,59,F
999,2022-10-22,DE,Organic,33,F
1000,2023-09-08,DE,Organic,28,M
1001,2023-06-10,DE,Ads,23,F
1002,2023-11-22,AT,Email,18,M
1003,2023-09-29,CH,Email,29,F
1004,2023-02-26,DE,Organic,55,F
1005,2022-01-23,DE,Organic,45,M
1006,2023-07-29,DE,Organic,62,M
1007,2022-05-23,DE,Social,34,M
1008,2023-10-27,DE,Social,18,M
1009,2022-05-25,CH,Social,49,M
1010,2022-08-13,DE,Email,25,F
1011,2023-05-18,DE,Organic,57,Other
1012,2023-09-08,DE,Ads,60,M
1013,2022-04-14,AT,Email,63,F
1014,2022-02-08,DE,Social,41,F
1015,2022-07-17,CH,Social,27,F
1016,2023-10-08,DE,Email,64,F
1017,2023-08-02,DE,Email,56,F
1018,2023-01-26,DE,Organic,56,M
1019,2022-06-28,DE,Organic,27,M
1020,2023-07-08,DE,Social,53,M
1021,2023-03-24,DE,Email,42,M
1022,2023-05-15,DE,Email,27,M
1023,2022-01-15,DE,Email,36,F
1024,2023-09-15,DE,Email,63,M
1025,2023-10-31,DE,Email,62,F
1026,2022-10-16,DE,Social,32,M
1027,2023-04-23,DE,Ads,33,F
1028,2022-08-19,DE,Ads,19,F
1029,2023-02-24,DE,Email,46,M
1030,2022-06-06,DE,Email,21,M
1031,2023-07-04,DE,Organic,46,F
1032,2023-03-17,DE,Organic,48,M
1033,2022-04-07,DE,Organic,34,M
1034,2023-02-15,DE,Ads,27,M
1035,2022-10-16,DE,Ads,44,F
1036,2022-09-11,DE,Ads,58,F
1037,2022-07-15,DE,Ads,32,F
1038,2023-08-21,DE,Organic,61,F
1039,2023-06-06,DE,Email,48,F
1040,2023-06-01,DE,Organic,38,F
1041,2023-09-27,DE,Email,58,Other
1042,2022-04-28,DE,Organic,63,M
1043,2022-06-08,DE,Social,62,M
1044,2022-08-16,DE,Organic,43,F
1045,2022-08-04,AT,Ads,55,F
1046,2023-11-27,DE,Social,53,M
1047,2022-01-15,DE,Organic,34,M
1048,2022-06-06,DE,Email,20,F
1049,2023-10-10,DE,Email,31,F
1050,2022-09-18,DE,Organic,30,M
1051,2022-06-06,DE,Organic,58,F
1052,2022-02-16,DE,Ads,44,F
1053,2022-11-20,DE,Ads,18,F
1054,2023-11-16,CH,Social,34,M
1055,2022-05-10,DE,Email,51,M
1056,2023-02-15,DE,Ads,31,M
1057,2022-04-05,DE,Email,34,M
1058,2023-09-19,DE,Organic,20,F
1059,2022-10-19,DE,Email,51,M
1060,2022-10-10,DE,Organic,57,Other
1061,2022-03-10,AT,Email,42,M
1062,2023-10-22,DE,Organic,19,M
1063,2022-01-11,DE,Organic,51,F
1064,2022-09-11,AT,Ads,43,F
1065,2023-07-04,DE,Ads,48,M
1066,2022-05-14,CH,Ads,26,F
1067,2022-01-23,DE,Ads,47,F
1068,2022-12-12,DE,Organic,37,F
1069,2022-10-29,DE,Email,38,F
1070,2022-12-29,DE,Organic,46,M
1071,2023-01-31,DE,Email,42,F
1072,2022-08-06,DE,Email,55,F
1073,2022-05-21,AT,Ads,61,M
1074,2023-09-08,DE,Ads,42,M
1075,2022-07-29,DE,Ads,26,F
1076,2023-09-15,DE,Organic,56,M
1077,2023-09-08,DE,Email,61,M
1078,2023-11-14,DE,Email,43,Other
1079,2023-04-05,DE,Organic,54,M
1080,2022-12-22,DE,Organic,33,M
1081,2022-11-20,DE,Email,54,F
1082,2022-05-13,DE,Organic,29,F
1083,2022-05-07,CH,Ads,41,M
1084,2022-04-16,DE,Organic,43,F
1085,2023-08-27,DE,Social,37,F
1086,2023-01-13,DE,Social,26,F
1087,2022-02-20,DE,Organic,40,M
1088,2022-01-29,DE,Email,56,M
1089,2023-04-07,DE,Organic,46,M
1090,2022-10-23,DE,Ads,48,F
1091,2022-10-24,DE,Email,36,F
1092,2023-02-11,DE,Ads,37,F
1093,2023-09-05,CH,Social,40,F
1094,2023-02-09,DE,Social,60,F
1095,2022-12-12,DE,Email,44,M
1096,2023-09-14,DE,Organic,47,F
1097,2023-02-24,DE,Organic,38,F
1098,2022-07-01,DE,Email,61,F
1099,2022-01-01,DE,Ads,52,M
1100,2023-07-21,DE,Organic,24,F
1101,2023-01-06,DE,Ads,39,M
1102,2023-10-23,DE,Email,27,M
1103,2023-03-07,DE,Organic,40,F
1104,2022-11-05,DE,Social,32,F
1105,2022-05-17,DE,Organic,47,M
1106,2022-07-21,DE,Organic,51,F
1107,2023-03-12,DE,Ads,30,M
1108,2022-11-09,DE,Email,21,M
1109,2022-04-27,DE,Organic,35,M
1110,2023-10-28,DE,Ads,40,F
1111,2023-07-29,DE,Social,50,Other
1112,2022-09-01,DE,Email,51,F
1113,2023-06-21,DE,Ads,51,F
1114,2023-08-25,DE,Ads,53,M
1115,2022-03-16,DE,Social,52,M
1116,2023-01-21,DE,Email,34,F
1117,2022-07-29,DE,Email,45,M
1118,2023-04-20,DE,Email,31,F
1119,2023-02-22,DE,Organic,51,F
1120,2022-12-13,CH,Email,28,Other
1121,2023-06-13,DE,Email,30,M
1122,2023-10-02,DE,Email,50,F
1123,2022-06-28,AT,Organic,19,F
1124,2022-07-01,CH,Email,51,M
1125,2023-10-26,DE,Ads,46,F
1126,2022-01-25,DE,Email,54,M
1127,2022-06-29,DE,Ads,21,M
1128,2023-05-16,DE,Organic,29,M
1129,2022-06-10,DE,Ads,43,M
1130,2022-06-26,DE,Social,45,F
1131,2022-10-12,DE,Social,20,M
1132,2022-03-04,CH,Ads,37,M
1133,2023-10-24,DE,Organic,27,M
1134,2023-10-28,DE,Organic,35,M
1135,2022-06-05,DE,Social,44,M
1136,2023-04-14,DE,Ads,48,M
1137,2022-02-18,DE,Ads,44,F
1138,2022-03-25,DE,Ads,59,F
1139,2022-12-27,DE,Social,18,F
1140,2023-11-20,DE,Email,23,F
1141,2022-05-28,DE,Email,28,M
1142,2023-09-22,CH,Ads,51,F
1143,2022-12-08,DE,Email,56,F
1144,2023-04-21,DE,Ads,37,M
1145,2022-03-04,DE,Email,38,F
1146,2022-12-26,DE,Ads,38,M
1147,2023-07-15,DE,Social,35,M
1148,2022-11-23,DE,Ads,38,F
1149,2022-05-21,AT,Organic,36,M
1150,2022-08-03,AT,Email,21,M
1151,2023-03-11,DE,Email,30,M
1152,2022-11-14,DE,Organic,35,M
1153,2022-02-01,DE,Organic,46,M
1154,2023-11-01,DE,Ads,42,F
1155,2022-10-12,DE,Social,30,F
1156,2022-11-01,DE,Social,44,F
1157,2023-03-05,AT,Social,36,M
1158,2023-04-22,DE,Ads,18,Other
1159,2022-10-13,AT,Email,55,F
1160,2022-05-24,DE,Organic,36,M
1161,2023-02-28,DE,Organic,18,F
1162,2022-01-19,DE,Email,57,F
1163,2022-01-18,DE,Organic,34,F
1164,2023-08-13,DE,Email,38,M
1165,2023-01-06,AT,Ads,39,M
1166,2022-06-24,DE,Ads,32,F
1167,2022-07-13,AT,Organic,56,F
1168,2023-05-17,AT,Ads,56,F
1169,2022-04-23,DE,Organic,49,F
1170,2022-04-24,AT,Ads,21,F
1171,2022-08-10,CH,Organic,61,M
1172,2023-11-09,DE,Social,62,F
1173,2023-10-06,DE,Organic,49,M
1174,2022-09-21,CH,Social,21,F
1175,2022-02-24,DE,Email,18,F
1176,2023-10-05,DE,Ads,50,M
1177,2023-04-03,AT,Email,24,F
1178,2022-06-11,DE,Email,26,M
1179,2023-01-15,DE,Organic,18,M
1180,2022-03-28,DE,Email,33,M
1181,2022-02-24,DE,Ads,35,M
1182,2023-04-21,DE,Ads,64,M
1183,2022-06-27,CH,Ads,23,M
1184,2023-01-26,DE,Ads,19,F
1185,2022-12-15,DE,Organic,26,F
1186,2022-01-08,DE,Email,21,F
1187,2022-11-09,DE,Ads,62,M
1188,2023-03-19,DE,Organic,40,F
1189,2022-11-24,CH,Organic,60,F
1190,2022-02-23,AT,Ads,62,M
1191,2022-08-27,DE,Social,60,F
1192,2022-08-17,DE,Ads,25,M
1193,2023-08-02,AT,Ads,56,F
1194,2022-02-20,CH,Email,42,M
1195,2023-09-01,DE,Ads,33,M
1196,2023-08-27,DE,Organic,52,F
1197,2022-09-21,DE,Email,34,M
1198,2023-02-22,AT,Ads,35,M
1199,2022-04-06,DE,Organic,44,F
1200,2022-03-29,DE,Ads,32,F
1201,2022-03-19,DE,Email,34,F
1202,2022-10-15,AT,Organic,60,M
1203,2022-04-30,DE,Email,22,M
1204,2023-05-06,DE,Social,33,F
1205,2023-03-28,DE,Email,32,M
1206,2023-05-15,DE,Organic,59,M
1207,2022-06-14,DE,Ads,63,F
1208,2022-07-01,AT,Social,51,M
1209,2023-04-14,AT,Email,36,M
1210,2022-01-07,AT,Organic,25,M
1211,2022-11-26,AT,Ads,64,M
1212,2023-11-04,DE,Ads,27,M
1213,2022-05-31,AT,Ads,22,M
1214,2022-03-26,DE,Organic,43,M
1215,2022-05-27,DE,Social,39,F
1216,2023-09-16,CH,Email,61,F
1217,2023-01-16,DE,Email,40,M
1218,2023-07-02,DE,Organic,30,F
1219,2022-10-12,DE,Email,26,M
1220,2023-12-01,DE,Social,37,M
1221,2022-03-23,DE,Organic,45,M
1222,2023-05-29,AT,Organic,61,F
1223,2023-06-07,CH,Email,54,F
1224,2023-01-21,DE,Email,41,F
1225,2023-04-16,DE,Organic,61,M
1226,2022-04-29,DE,Social,50,M
1227,2023-01-31,AT,Social,37,F
1228,2023-06-16,DE,Email,47,M
1229,2022-09-18,DE,Email,61,F
1230,2022-09-13,DE,Email,26,F
1231,2022-08-14,DE,Social,62,F
1232,2022-02-22,DE,Email,34,F
1233,2023-05-15,AT,Email,53,F
1234,2023-05-21,DE,Email,31,F
1235,2022-12-30,DE,Ads,36,F
1236,2022-10-07,DE,Social,24,M
1237,2023-08-16,DE,Ads,20,F
1238,2022-06-07,DE,Email,50,M
1239,2023-09-24,DE,Ads,61,M
1240,2022-02-28,DE,Ads,49,M
1241,2022-05-08,DE,Email,64,M
1242,2022-04-25,AT,Email,28,F
1243,2022-07-28,DE,Organic,59,F
1244,2023-06-10,CH,Email,19,M
1245,2023-06-05,DE,Email,43,M
1246,2023-07-06,DE,Ads,21,F
1247,2022-08-25,DE,Organic,34,F
1248,2022-10-08,DE,Ads,34,F
1249,2022-12-25,DE,Organic,45,M
1250,2022-07-20,DE,Ads,47,F
1251,2022-10-05,DE,Organic,57,F
1252,2022-08-23,DE,Email,40,M
1253,2023-05-09,DE,Social,63,M
1254,2022-01-04,DE,Email,41,M
1255,2023-10-28,DE,Ads,46,M
1256,2023-03-18,DE,Organic,21,Other
1257,2022-01-29,DE,Ads,55,M
1258,2022-04-19,DE,Social,46,M
1259,2023-09-02,DE,Ads,36,M
1260,2022-03-16,DE,Social,44,M
1261,2022-05-26,AT,Organic,46,F
1262,2022-05-08,CH,Social,53,M
1263,2022-02-11,DE,Social,52,F
1264,2022-12-22,DE,Social,23,M
1265,2022-02-10,DE,Organic,40,F
1266,2022-02-03,DE,Ads,56,F
1267,2022-01-17,CH,Email,63,F
1268,2023-11-08,DE,Organic,61,F
1269,2022-06-02,DE,Social,25,F
1270,2023-01-13,DE,Organic,19,M
1271,2023-08-11,DE,Social,30,F
1272,2023-08-22,DE,Organic,57,F
1273,2023-09-21,DE,Email,38,F
1274,2022-12-08,CH,Email,48,M
1275,2022-01-27,DE,Ads,53,M
1276,2022-10-14,DE,Email,55,F
1277,2023-10-08,AT,Ads,44,M
1278,2022-06-17,DE,Social,53,M
1279,2023-09-02,CH,Organic,40,M
1280,2022-09-25,CH,Ads,38,F
1281,2023-03-31,DE,Email,30,Other
1282,2023-11-16,DE,Ads,54,F
1283,2023-02-05,DE,Ads,64,M
1284,2023-04-21,CH,Ads,43,M
1285,2023-09-26,DE,Email,57,M
1286,2023-07-12,DE,Ads,24,F
1287,2023-07-30,CH,Email,63,F
1288,2022-05-10,CH,Social,56,M
1289,2022-12-29,AT,Email,39,F
1290,2023-11-24,DE,Email,56,F
1291,2022-10-19,CH,Email,40,M
1292,2023-01-06,DE,Ads,47,M
1293,2022-01-29,CH,Organic,35,Other
1294,2022-05-29,DE,Organic,59,M
1295,2022-10-23,DE,Ads,35,F
1296,2022-01-11,DE,Organic,63,M
1297,2023-05-27,DE,Ads,27,F
1298,2023-11-07,DE,Organic,56,F
1299,2022-04-23,DE,Email,47,F
1300,2022-07-06,DE,Ads,43,F
1301,2022-08-15,DE,Organic,24,F
1302,2022-11-06,AT,Organic,24,F
1303,2022-04-08,DE,Organic,22,M
1304,2022-02-24,DE,Email,18,M
1305,2023-09-15,DE,Email,63,F
1306,2023-10-26,DE,Social,35,F
1307,2023-02-10,DE,Email,30,M
1308,2022-03-10,DE,Email,42,M
1309,2022-11-08,DE,Email,57,F
1310,2022-10-16,CH,Ads,25,M
1311,2023-07-02,AT,Email,27,F
1312,2022-05-28,DE,Ads,49,F
1313,2023-04-12,CH,Ads,34,F
1314,2022-09-01,DE,Social,55,M
1315,2023-05-06,DE,Email,32,M
1316,2023-05-22,DE,Ads,32,M
1317,2022-12-31,DE,Ads,57,M
1318,2023-04-27,DE,Organic,37,F
1319,2022-07-20,DE,Ads,32,F
1320,2022-06-03,DE,Organic,52,M
1321,2023-03-26,DE,Email,23,M
1322,2023-05-16,DE,Organic,47,M
1323,2022-03-14,DE,Ads,25,Other
1324,2022-10-23,DE,Email,48,M
1325,2022-01-17,DE,Social,64,F
1326,2023-10-03,DE,Organic,49,F
1327,2022-08-05,DE,Email,62,F
1328,2022-03-02,AT,Email,32,F
1329,2023-09-08,DE,Email,35,M
1330,2022-02-11,DE,Organic,30,F
1331,2022-01-25,DE,Email,41,M
1332,2022-02-08,DE,Email,57,F
1333,2022-05-11,DE,Email,31,M
1334,2023-05-13,DE,Organic,45,F
1335,2022-08-17,DE,Organic,28,M
1336,2022-04-18,DE,Organic,23,F
1337,2022-06-21,DE,Email,42,M
1338,2023-03-11,DE,Social,18,F
1339,2023-04-23,DE,Organic,42,F
1340,2022-04-12,DE,Social,19,M
1341,2023-06-08,DE,Ads,49,F
1342,2022-10-02,DE,Ads,30,F
1343,2023-09-05,DE,Organic,50,M
1344,2022-02-13,DE,Email,49,F
1345,2022-01-17,DE,Ads,41,F
1346,2022-11-26,DE,Organic,44,F
1347,2023-07-23,AT,Organic,21,M
1348,2023-05-12,DE,Social,41,M
1349,2022-01-12,AT,Organic,40,F
1350,2022-11-14,DE,Email,46,M
1351,2023-08-15,DE,Email,51,F
1352,2022-08-04,DE,Ads,38,M
1353,2022-12-05,DE,Ads,47,M
1354,2023-10-23,DE,Email,43,F
1355,2022-03-22,DE,Email,37,F
1356,2023-04-30,DE,Ads,33,F
1357,2023-01-09,DE,Organic,20,M
1358,2022-07-19,DE,Social,54,M
1359,2023-06-21,CH,Organic,57,M
1360,2023-04-11,DE,Organic,61,F
1361,2022-03-30,DE,Organic,42,F
1362,2022-09-25,DE,Social,40,F
1363,2023-10-17,DE,Organic,61,M
1364,2023-07-25,DE,Social,18,F
1365,2023-05-04,CH,Social,50,M
1366,2023-06-22,DE,Social,32,F
1367,2022-02-16,DE,Ads,34,M
1368,2022-10-15,DE,Email,51,F
1369,2022-01-16,AT,Email,34,M
1370,2023-02-05,DE,Email,58,M
1371,2022-03-27,DE,Email,61,M
1372,2022-09-07,CH,Email,21,M
1373,2023-01-26,DE,Ads,30,M
1374,2022-12-01,AT,Ads,21,M
1375,2023-09-21,DE,Organic,24,M
1376,2023-06-03,DE,Email,63,F
1377,2022-05-17,DE,Organic,26,M
1378,2023-11-19,DE,Organic,40,F
1379,2023-05-13,AT,Ads,50,M
1380,2023-04-22,DE,Social,50,F
1381,2023-08-17,DE,Email,37,F
1382,2022-08-11,DE,Email,21,M
1383,2023-01-07,DE,Ads,18,F
1384,2023-02-06,DE,Email,59,M
1385,2023-03-19,DE,Ads,51,F
1386,2023-05-05,DE,Ads,44,F
1387,2023-09-07,DE,Email,38,M
1388,2022-09-30,DE,Email,41,M
1389,2023-06-10,DE,Ads,32,M
1390,2022-06-08,DE,Organic,52,M
1391,2022-06-01,CH,Ads,42,F
1392,2023-09-12,AT,Email,26,M
1393,2022-07-07,DE,Email,34,M
1394,2022-04-08,DE,Email,38,M
1395,2022-05-11,DE,Email,30,M
1396,2022-06-20,DE,Social,20,M
1397,2022-07-02,DE,Email,21,F
1398,2022-12-30,DE,Organic,21,M
1399,2022-02-08,DE,Social,60,F
1400,2023-06-11,CH,Email,45,M
1401,2023-05-12,DE,Ads,24,M
1402,2023-05-31,DE,Social,43,F
1403,2022-12-15,DE,Organic,28,M
