order_id,customer_id,order_date,revenue,product_category,payment_method
2247,649,2023-08-23,88.9,Sports,Credit Card
2248,649,2023-11-08,75.48,Clothing,PayPal
2249,649,2024-01-13,72.52,Electronics,PayPal
2250,650,2023-11-17,41.88,Home,Credit Card
2251,650,2024-02-15,9.37,Sports,Credit Card
2252,650,2024-04-02,17.35,Home,PayPal
2253,650,2024-07-08,47.9,Sports,PayPal
2254,650,2024-09-27,94.33,Electronics,Credit Card
2255,651,2023-09-11,68.15,Beauty,PayPal
2256,652,2023-06-22,241.38,Home,Credit Card
2257,652,2023-07-17,100.23,Sports,Klarna
2258,652,2023-10-30,72.67,Sports,Klarna
2259,652,2024-02-23,78.34,Home,PayPal
2260,652,2024-04-05,53.24,Sports,Klarna
2261,652,2024-07-10,57.77,Electronics,Klarna
2262,653,2023-03-21,120.65,Clothing,Credit Card
2263,653,2023-05-15,35.85,Beauty,Credit Card
2264,653,2023-06-23,85.6,Home,Credit Card
2265,653,2023-07-18,14.43,Home,Klarna
2266,653,2023-10-29,11.31,Clothing,PayPal
2267,654,2022-02-27,19.57,Home,PayPal
2268,655,2022-09-22,101.92,Clothing,Klarna
2269,655,2022-10-08,102.88,Beauty,Klarna
2270,655,2023-01-22,50.0,Home,Klarna
2271,655,2023-02-13,83.75,Sports,Klarna
2272,655,2023-03-11,36.6,Clothing,Credit Card
2273,655,2023-04-10,44.13,Beauty,Credit Card
2274,656,2022-12-14,115.52,Sports,PayPal
2275,656,2023-03-24,153.38,Sports,Klarna
2276,656,2023-04-19,104.34,Home,PayPal
2277,657,2023-09-22,67.47,Sports,Klarna
2278,658,2022-09-10,41.53,Beauty,PayPal
2279,658,2022-11-25,157.67,Sports,PayPal
2280,658,2023-01-17,100.68,Sports,PayPal
2281,658,2023-02-11,48.51,Beauty,Credit Card
2282,659,2023-06-18,4.83,Sports,Klarna
2283,659,2023-07-25,34.26,Electronics,Credit Card
2284,659,2023-09-22,11.46,Sports,Credit Card
2285,660,2023-06-04,36.55,Electronics,Klarna
2286,660,2023-08-18,213.3,Beauty,PayPal
2287,660,2023-09-22,208.39,Home,Credit Card
2288,661,2023-01-21,120.9,Electronics,PayPal
2289,661,2023-02-24,63.45,Home,Credit Card
2290,661,2023-04-01,150.32,Electronics,Credit Card
2291,662,2023-08-11,47.24,Electronics,PayPal
2292,662,2023-09-09,36.91,Home,Credit Card
2293,662,2023-09-22,94.31,Home,Credit Card
2294,663,2022-12-16,101.04,Home,Klarna
2295,663,2023-02-26,69.55,Sports,Credit Card
2296,663,2023-05-20,68.54,Electronics,Klarna
2297,663,2023-06-24,205.52,Electronics,Credit Card
2298,663,2023-10-17,8.71,Home,Credit Card
2299,663,2024-01-07,82.39,Beauty,PayPal
2300,663,2024-01-13,135.94,Clothing,Credit Card
2301,663,2024-03-26,32.66,Electronics,Klarna
2302,663,2024-07-02,42.51,Clothing,PayPal
2303,663,2024-09-17,35.08,Clothing,Credit Card
2304,664,2024-01-17,61.74,Sports,Credit Card
2305,664,2024-02-23,173.67,Sports,Credit Card
2306,664,2024-04-29,24.55,Beauty,Klarna
2307,664,2024-07-03,65.86,Beauty,PayPal
2308,665,2023-05-03,22.02,Clothing,PayPal
2309,665,2023-07-19,28.55,Beauty,PayPal
2310,666,2022-03-26,76.08,Electronics,PayPal
2311,667,2023-03-04,81.91,Sports,PayPal
2312,667,2023-03-20,32.18,Electronics,Klarna
2313,667,2023-04-08,43.09,Beauty,Credit Card
2314,667,2023-07-13,109.99,Sports,Credit Card
2315,668,2023-04-02,72.71,Sports,Klarna
2316,668,2023-05-12,51.97,Electronics,Klarna
2317,668,2023-06-17,53.42,Electronics,Credit Card
2318,669,2023-02-17,31.3,Beauty,PayPal
2319,669,2023-05-02,109.88,Clothing,Credit Card
2320,669,2023-06-30,61.24,Sports,Credit Card
2321,669,2023-08-21,43.67,Electronics,Credit Card
2322,669,2023-09-18,173.46,Sports,PayPal
2323,670,2023-12-03,239.89,Electronics,Credit Card
2324,670,2023-12-11,23.16,Sports,PayPal
2325,670,2024-02-17,36.69,Beauty,PayPal
2326,670,2024-03-27,237.04,Sports,Klarna
2327,670,2024-05-09,106.03,Clothing,Credit Card
2328,670,2024-06-05,58.98,Home,Credit Card
2329,671,2023-03-31,228.37,Clothing,Klarna
2330,671,2023-05-16,13.86,Clothing,PayPal
2331,671,2023-07-23,150.92,Electronics,PayPal
2332,671,2023-10-17,204.46,Clothing,Credit Card
2333,671,2023-10-27,98.49,Clothing,Credit Card
2334,671,2024-01-06,29.21,Home,Klarna
2335,671,2024-02-27,101.52,Home,PayPal
2336,672,2022-02-28,90.84,Electronics,PayPal
2337,672,2022-04-19,62.79,Sports,Credit Card
2338,672,2022-07-20,182.14,Sports,Credit Card
2339,672,2022-10-05,77.84,Sports,PayPal
2340,673,2022-08-07,105.31,Electronics,Klarna
2341,673,2022-09-23,100.13,Clothing,Credit Card
2342,673,2022-11-12,45.79,Sports,Credit Card
2343,673,2022-12-05,130.81,Sports,PayPal
2344,673,2023-03-26,78.19,Beauty,Credit Card
2345,673,2023-05-04,13.97,Beauty,PayPal
2346,673,2023-05-16,29.98,Home,Credit Card
2347,674,2023-04-02,177.93,Sports,PayPal
2348,674,2023-07-12,59.68,Electronics,PayPal
2349,674,2023-07-25,33.93,Electronics,PayPal
2350,674,2023-11-02,16.03,Beauty,PayPal
2351,674,2024-02-25,12.43,Home,Klarna
2352,674,2024-05-19,13.69,Sports,PayPal
2353,674,2024-08-25,9.24,Clothing,PayPal
2354,674,2024-11-30,59.09,Sports,PayPal
2355,675,2024-02-23,63.61,Home,Credit Card
2356,676,2022-07-13,204.77,Beauty,Klarna
2357,676,2022-07-26,40.41,Beauty,Klarna
2358,676,2022-09-28,127.53,Clothing,Credit Card
2359,676,2022-11-25,61.33,Home,Credit Card
2360,676,2023-02-27,105.68,Electronics,PayPal
2361,676,2023-03-15,137.57,Electronics,PayPal
2362,677,2023-12-31,151.25,Sports,Credit Card
2363,677,2024-04-13,96.19,Clothing,Credit Card
2364,677,2024-08-04,13.87,Sports,PayPal
2365,678,2024-02-15,158.3,Beauty,PayPal
2366,679,2022-12-16,55.38,Electronics,PayPal
2367,679,2023-02-08,48.13,Sports,Credit Card
2368,680,2022-08-28,69.63,Electronics,Credit Card
2369,680,2022-12-15,295.81,Electronics,PayPal
2370,680,2023-04-13,167.75,Electronics,PayPal
2371,680,2023-07-01,178.32,Beauty,PayPal
2372,680,2023-09-13,95.42,Sports,Credit Card
2373,680,2023-09-21,28.1,Home,Klarna
2374,681,2023-07-24,63.18,Sports,Credit Card
2375,681,2023-08-25,265.3,Beauty,Klarna
2376,681,2023-12-01,38.84,Beauty,PayPal
2377,682,2022-06-05,56.27,Clothing,PayPal
2378,683,2023-06-20,54.24,Beauty,Credit Card
2379,683,2023-08-28,210.49,Electronics,Credit Card
2380,684,2022-09-14,108.19,Clothing,PayPal
2381,684,2023-01-06,35.25,Clothing,PayPal
2382,684,2023-01-16,47.71,Sports,Credit Card
2383,684,2023-02-16,45.73,Sports,Klarna
2384,684,2023-04-15,24.19,Sports,Credit Card
2385,684,2023-07-08,73.92,Beauty,Klarna
2386,684,2023-10-08,139.99,Clothing,PayPal
2387,684,2024-01-14,80.34,Clothing,PayPal
2388,685,2022-09-14,93.26,Sports,Credit Card
2389,685,2022-11-19,114.49,Sports,Klarna
2390,686,2023-07-22,118.01,Home,PayPal
2391,686,2023-08-01,127.69,Home,Credit Card
2392,686,2023-10-28,54.41,Sports,Credit Card
2393,686,2024-01-20,18.3,Electronics,Credit Card
2394,686,2024-02-23,116.16,Electronics,Credit Card
2395,686,2024-05-29,83.74,Clothing,PayPal
2396,687,2023-10-11,88.12,Sports,PayPal
2397,687,2023-12-26,119.39,Clothing,Credit Card
2398,687,2024-01-16,131.14,Electronics,Klarna
2399,687,2024-03-25,91.27,Clothing,Credit Card
2400,688,2023-10-11,31.29,Electronics,PayPal
2401,688,2023-12-05,109.23,Beauty,Credit Card
2402,688,2024-01-30,131.77,Sports,Credit Card
2403,688,2024-05-03,92.15,Home,Klarna
2404,688,2024-06-21,86.98,Electronics,Credit Card
2405,688,2024-07-09,70.75,Beauty,PayPal
2406,688,2024-10-24,59.98,Sports,PayPal
2407,689,2022-11-26,78.2,Home,Credit Card
2408,689,2023-03-04,9.18,Home,PayPal
2409,689,2023-04-29,144.63,Beauty,PayPal
2410,690,2023-05-09,60.96,Clothing,Credit Card
2411,691,2023-10-01,154.5,Sports,PayPal
2412,692,2022-10-04,46.94,Beauty,PayPal
2413,692,2022-11-28,117.33,Sports,PayPal
2414,692,2023-03-18,43.5,Beauty,PayPal
2415,693,2023-04-09,111.98,Sports,Credit Card
2416,693,2023-05-10,184.89,Home,PayPal
2417,693,2023-06-13,55.05,Electronics,Credit Card
2418,694,2022-02-07,33.79,Beauty,Klarna
2419,694,2022-05-05,25.34,Home,Credit Card
2420,695,2022-09-05,113.67,Electronics,PayPal
2421,695,2022-09-25,119.86,Home,PayPal
2422,695,2023-01-02,385.77,Beauty,Klarna
2423,695,2023-02-04,140.94,Sports,Klarna
2424,696,2022-11-26,51.87,Sports,PayPal
2425,696,2023-02-10,41.84,Clothing,Credit Card
2426,696,2023-04-26,206.26,Electronics,Credit Card
2427,696,2023-08-18,91.83,Clothing,Klarna
2428,696,2023-11-22,131.72,Home,PayPal
2429,696,2023-12-02,29.96,Clothing,PayPal
2430,697,2022-01-14,67.03,Clothing,Klarna
2431,697,2022-02-09,32.54,Electronics,PayPal
2432,697,2022-05-12,88.72,Home,Klarna
2433,697,2022-07-10,114.07,Home,Credit Card
2434,697,2022-10-03,52.46,Beauty,Credit Card
2435,697,2022-12-15,44.74,Beauty,Credit Card
2436,698,2022-07-01,41.74,Clothing,Credit Card
2437,699,2023-04-11,139.48,Home,Credit Card
2438,699,2023-06-11,211.91,Sports,Klarna
2439,700,2022-05-17,24.98,Electronics,Credit Card
2440,700,2022-06-19,35.58,Sports,PayPal
2441,700,2022-10-09,129.45,Beauty,Klarna
2442,700,2023-01-10,45.63,Sports,Klarna
2443,700,2023-04-01,59.28,Home,Credit Card
2444,700,2023-06-06,84.9,Beauty,PayPal
2445,700,2023-10-03,52.83,Clothing,Credit Card
2446,701,2022-07-31,151.31,Sports,Credit Card
2447,701,2022-09-29,40.08,Electronics,Credit Card
2448,702,2022-08-17,54.09,Beauty,Credit Card
2449,702,2022-09-03,64.83,Beauty,PayPal
2450,702,2022-12-18,75.85,Home,Credit Card
2451,702,2023-02-02,8.37,Home,PayPal
2452,702,2023-03-21,15.45,Clothing,PayPal
2453,703,2022-12-18,55.34,Sports,PayPal
2454,703,2023-01-13,13.92,Home,Klarna
2455,703,2023-02-06,7.64,Electronics,Klarna
2456,703,2023-02-27,67.7,Clothing,PayPal
2457,703,2023-04-05,2.61,Electronics,Credit Card
2458,703,2023-05-12,35.33,Home,Credit Card
2459,704,2022-08-08,107.57,Clothing,PayPal
2460,705,2022-12-28,133.4,Beauty,Credit Card
2461,705,2023-04-09,81.77,Sports,Klarna
2462,705,2023-05-04,274.62,Beauty,Credit Card
2463,705,2023-08-11,78.94,Beauty,PayPal
2464,706,2022-04-19,101.58,Clothing,PayPal
2465,706,2022-08-08,217.53,Clothing,PayPal
2466,706,2022-10-09,99.13,Clothing,PayPal
2467,706,2022-11-20,36.3,Clothing,PayPal
2468,707,2022-08-10,47.25,Clothing,PayPal
2469,707,2022-11-20,12.41,Sports,Credit Card
2470,708,2023-12-19,54.43,Beauty,PayPal
2471,708,2024-04-08,120.5,Home,PayPal
2472,708,2024-07-21,163.7,Home,PayPal
2473,708,2024-09-04,15.8,Home,PayPal
2474,708,2024-10-06,49.83,Home,PayPal
2475,708,2024-11-07,73.19,Home,Klarna
2476,709,2023-05-08,59.41,Beauty,Credit Card
2477,710,2023-11-04,30.43,Home,Credit Card
2478,710,2024-01-18,22.07,Home,Klarna
2479,710,2024-04-14,98.07,Electronics,Klarna
2480,711,2022-06-25,132.73,Electronics,PayPal
2481,711,2022-09-28,53.09,Home,Credit Card
2482,711,2022-12-01,65.12,Home,Credit Card
2483,712,2022-06-27,74.76,Home,Klarna
2484,712,2022-07-06,51.83,Beauty,PayPal
2485,712,2022-10-14,133.11,Home,Credit Card
2486,712,2023-01-27,61.22,Home,Credit Card
2487,713,2023-08-15,102.21,Electronics,Credit Card
2488,713,2023-10-27,97.06,Beauty,PayPal
2489,713,2023-11-10,84.14,Clothing,Credit Card
2490,713,2024-01-11,108.32,Electronics,Credit Card
2491,713,2024-02-09,96.21,Electronics,Credit Card
2492,713,2024-03-22,99.79,Home,Credit Card
2493,713,2024-07-17,192.89,Electronics,Credit Card
2494,713,2024-09-13,84.8,Clothing,Credit Card
2495,714,2023-03-24,16.26,Electronics,PayPal
2496,714,2023-03-29,30.13,Clothing,PayPal
2497,714,2023-07-22,64.95,Beauty,Klarna
2498,714,2023-08-05,94.74,Home,PayPal
2499,714,2023-09-23,69.02,Beauty,Credit Card
2500,715,2023-03-24,16.05,Electronics,Credit Card
2501,715,2023-05-01,153.89,Beauty,PayPal
2502,715,2023-08-22,92.89,Sports,PayPal
2503,716,2023-07-17,103.67,Electronics,Credit Card
2504,716,2023-08-31,66.89,Sports,Credit Card
2505,716,2023-10-31,21.99,Home,PayPal
2506,716,2024-01-29,13.28,Electronics,Klarna
2507,717,2023-05-13,82.71,Sports,PayPal
2508,717,2023-06-04,146.99,Home,PayPal
2509,717,2023-06-22,216.81,Home,Credit Card
2510,717,2023-08-09,32.96,Clothing,Klarna
2511,717,2023-11-16,10.52,Home,PayPal
2512,717,2024-02-19,22.7,Home,Credit Card
2513,718,2023-11-11,18.8,Home,PayPal
2514,718,2024-02-28,198.25,Sports,Klarna
2515,718,2024-04-24,185.16,Beauty,Credit Card
2516,718,2024-06-22,58.15,Clothing,Credit Card
2517,718,2024-09-28,47.72,Sports,Credit Card
2518,718,2024-10-28,47.43,Home,Klarna
2519,719,2023-05-18,73.51,Clothing,Credit Card
2520,719,2023-05-28,95.57,Sports,Klarna
2521,719,2023-07-30,29.64,Beauty,Credit Card
2522,720,2022-04-24,115.25,Sports,Klarna
2523,721,2023-09-24,13.07,Electronics,PayPal
2524,721,2023-11-17,47.46,Home,Klarna
2525,721,2023-12-17,82.39,Electronics,Klarna
2526,721,2024-02-07,164.93,Beauty,Klarna
2527,721,2024-04-07,125.34,Beauty,Credit Card
2528,721,2024-07-22,15.83,Home,PayPal
2529,721,2024-08-02,75.45,Clothing,Klarna
2530,722,2024-02-20,22.07,Clothing,PayPal
2531,722,2024-05-11,25.43,Clothing,Klarna
2532,722,2024-07-04,18.62,Beauty,Credit Card
2533,722,2024-09-26,103.56,Electronics,Klarna
2534,723,2023-06-28,22.55,Beauty,PayPal
2535,723,2023-07-25,39.6,Home,PayPal
2536,724,2022-05-30,77.02,Clothing,PayPal
2537,724,2022-07-18,67.89,Clothing,PayPal
2538,724,2022-08-03,8.03,Electronics,Credit Card
2539,724,2022-10-25,42.02,Beauty,PayPal
2540,724,2022-11-07,52.92,Home,PayPal
2541,725,2022-08-05,158.15,Sports,PayPal
2542,725,2022-09-06,27.57,Sports,Klarna
2543,725,2022-10-31,36.08,Electronics,Klarna
2544,725,2022-12-22,5.99,Electronics,Credit Card
2545,725,2023-02-11,101.09,Home,PayPal
2546,726,2022-07-01,90.99,Clothing,Klarna
2547,727,2022-07-15,161.84,Home,PayPal
2548,727,2022-08-23,104.69,Clothing,PayPal
2549,727,2022-11-07,92.96,Clothing,PayPal
2550,728,2023-04-18,157.18,Home,PayPal
2551,728,2023-05-16,14.05,Electronics,Klarna
2552,728,2023-08-04,29.21,Beauty,Klarna
2553,729,2022-03-09,99.06,Beauty,PayPal
2554,730,2022-05-09,7.17,Clothing,PayPal
2555,730,2022-07-07,90.94,Clothing,PayPal
2556,730,2022-07-22,16.25,Sports,Credit Card
2557,731,2024-01-07,80.74,Electronics,PayPal
2558,731,2024-03-11,79.22,Home,PayPal
2559,731,2024-07-01,141.63,Sports,Credit Card
2560,731,2024-09-09,84.38,Beauty,PayPal
2561,732,2023-05-31,43.32,Sports,Klarna
2562,732,2023-07-01,44.31,Sports,PayPal
2563,733,2023-05-09,52.52,Clothing,PayPal
2564,733,2023-06-22,98.23,Clothing,Klarna
2565,733,2023-09-18,43.75,Home,PayPal
2566,734,2023-07-21,49.03,Home,Credit Card
2567,735,2022-05-24,49.52,Beauty,Klarna
2568,735,2022-06-23,81.88,Sports,Credit Card
2569,735,2022-07-27,36.69,Sports,PayPal
2570,735,2022-08-10,17.35,Clothing,PayPal
2571,736,2023-02-18,6.1,Clothing,PayPal
2572,736,2023-04-20,75.7,Sports,PayPal
2573,736,2023-07-20,39.03,Sports,Klarna
2574,736,2023-07-31,258.11,Clothing,PayPal
2575,737,2022-04-10,55.98,Clothing,PayPal
2576,737,2022-04-15,43.58,Beauty,PayPal
2577,737,2022-06-19,44.4,Electronics,PayPal
2578,737,2022-06-29,124.42,Clothing,PayPal
2579,738,2022-05-11,166.41,Home,PayPal
2580,738,2022-08-02,130.87,Clothing,Credit Card
2581,738,2022-08-20,39.81,Electronics,PayPal
2582,739,2023-09-28,53.48,Beauty,Credit Card
2583,739,2023-11-13,67.52,Beauty,Credit Card
2584,739,2024-03-06,48.05,Home,Credit Card
2585,739,2024-05-31,20.14,Home,PayPal
2586,739,2024-09-01,114.57,Beauty,PayPal
2587,739,2024-12-04,90.96,Electronics,Credit Card
2588,740,2022-09-20,254.11,Clothing,Credit Card
2589,740,2022-11-26,14.39,Electronics,Klarna
2590,740,2022-12-25,19.63,Clothing,Credit Card
2591,741,2022-10-27,112.92,Sports,Klarna
2592,742,2024-01-10,32.44,Clothing,PayPal
2593,742,2024-03-14,50.77,Beauty,PayPal
2594,742,2024-06-16,77.03,Clothing,PayPal
2595,742,2024-10-02,45.65,Electronics,PayPal
2596,743,2023-05-23,72.14,Home,Credit Card
2597,743,2023-06-24,39.17,Beauty,Credit Card
2598,743,2023-07-09,20.83,Beauty,Klarna
2599,743,2023-11-05,70.67,Beauty,PayPal
2600,743,2023-12-14,15.09,Sports,PayPal
2601,743,2024-03-23,22.06,Beauty,PayPal
2602,743,2024-04-08,18.07,Clothing,Klarna
2603,743,2024-04-24,181.61,Home,Klarna
2604,744,2022-08-25,7.08,Clothing,Credit Card
2605,744,2022-09-08,178.4,Electronics,PayPal
2606,745,2023-02-20,90.91,Sports,Klarna
2607,745,2023-04-20,7.54,Clothing,PayPal
2608,746,2022-11-16,66.71,Home,PayPal
2609,746,2023-01-19,123.21,Sports,PayPal
2610,746,2023-04-27,6.66,Sports,Credit Card
2611,746,2023-05-30,112.91,Home,Credit Card
2612,746,2023-06-08,117.64,Clothing,Klarna
2613,747,2022-04-26,144.5,Electronics,PayPal
2614,747,2022-05-23,66.34,Sports,Credit Card
2615,748,2022-11-15,45.7,Clothing,Credit Card
2616,748,2023-02-06,50.76,Home,PayPal
2617,748,2023-05-02,46.75,Electronics,Credit Card
2618,748,2023-07-12,83.81,Beauty,Credit Card
2619,748,2023-09-30,95.15,Electronics,Klarna
2620,749,2023-04-03,29.04,Clothing,PayPal
2621,749,2023-04-15,76.1,Clothing,Credit Card
2622,749,2023-04-30,65.25,Sports,PayPal
2623,750,2023-03-11,56.58,Home,Credit Card
2624,750,2023-04-23,41.7,Clothing,PayPal
2625,751,2023-10-19,89.02,Home,Klarna
2626,752,2022-11-13,77.9,Beauty,PayPal
2627,752,2023-01-17,102.85,Electronics,PayPal
2628,752,2023-03-10,108.89,Electronics,Credit Card
2629,753,2022-08-18,157.08,Beauty,Credit Card
2630,753,2022-08-28,87.82,Clothing,Credit Card
2631,753,2022-10-26,74.09,Home,PayPal
2632,754,2022-09-23,65.92,Beauty,PayPal
2633,754,2022-12-17,68.62,Beauty,Credit Card
2634,755,2023-11-17,361.25,Electronics,PayPal
2635,755,2023-12-07,187.06,Clothing,PayPal
2636,755,2024-01-23,196.97,Sports,PayPal
2637,755,2024-03-05,21.96,Clothing,Credit Card
2638,755,2024-03-26,152.71,Sports,PayPal
2639,755,2024-07-16,21.95,Home,PayPal
2640,755,2024-11-08,93.92,Beauty,Klarna
2641,756,2022-05-18,91.87,Clothing,PayPal
2642,757,2023-05-27,137.39,Home,Credit Card
2643,757,2023-07-11,21.39,Clothing,Klarna
2644,758,2022-06-14,114.91,Home,Credit Card
2645,758,2022-07-23,88.1,Beauty,Klarna
2646,758,2022-10-02,74.61,Home,PayPal
2647,758,2022-12-10,57.61,Electronics,Credit Card
2648,758,2023-02-28,85.95,Clothing,Credit Card
2649,758,2023-06-01,37.21,Beauty,Credit Card
2650,759,2023-06-05,127.6,Electronics,Klarna
2651,759,2023-08-18,92.39,Beauty,PayPal
2652,760,2023-02-24,44.74,Home,PayPal
2653,760,2023-05-19,67.77,Beauty,PayPal
2654,761,2022-04-26,94.25,Clothing,PayPal
2655,761,2022-06-06,61.15,Sports,Credit Card
2656,761,2022-06-26,44.09,Beauty,PayPal
2657,762,2023-02-04,30.66,Sports,PayPal
2658,763,2023-07-02,25.23,Electronics,Credit Card
2659,764,2023-06-23,78.1,Clothing,PayPal
2660,764,2023-10-10,56.29,Home,PayPal
2661,764,2023-10-27,58.12,Clothing,Credit Card
2662,764,2023-11-12,56.6,Electronics,Klarna
2663,764,2024-01-06,46.71,Beauty,PayPal
2664,764,2024-04-29,112.89,Sports,Credit Card
2665,764,2024-07-28,45.42,Home,PayPal
2666,765,2022-12-25,91.5,Electronics,PayPal
2667,766,2022-12-29,44.09,Home,Credit Card
2668,766,2023-01-23,149.9,Beauty,Credit Card
2669,767,2022-07-16,109.93,Electronics,Credit Card
2670,767,2022-07-23,77.57,Beauty,Klarna
2671,767,2022-09-07,62.21,Sports,Klarna
2672,767,2022-09-18,33.14,Clothing,Credit Card
2673,767,2022-12-15,137.55,Home,Credit Card
2674,767,2023-02-25,73.35,Sports,Credit Card
2675,767,2023-06-14,50.61,Electronics,PayPal
2676,768,2023-05-21,112.16,Home,Klarna
2677,768,2023-08-07,46.55,Home,Credit Card
2678,768,2023-12-03,151.95,Home,Klarna
2679,769,2022-12-25,24.45,Electronics,PayPal
2680,769,2023-04-11,112.82,Sports,PayPal
2681,769,2023-04-23,9.29,Sports,Credit Card
2682,769,2023-08-12,80.2,Clothing,Klarna
2683,769,2023-10-15,7.4,Electronics,PayPal
2684,769,2023-11-19,111.45,Clothing,PayPal
2685,769,2024-02-19,61.53,Sports,Klarna
2686,770,2023-08-04,85.73,Clothing,PayPal
2687,770,2023-09-08,168.79,Clothing,PayPal
2688,770,2023-10-08,94.13,Clothing,Credit Card
2689,771,2022-06-10,37.41,Home,PayPal
2690,771,2022-06-22,96.69,Home,PayPal
2691,771,2022-08-20,36.82,Home,Credit Card
2692,772,2023-08-16,103.35,Sports,Klarna
2693,772,2023-11-23,39.71,Sports,PayPal
2694,773,2022-04-09,63.66,Electronics,Klarna
2695,773,2022-07-14,107.76,Sports,PayPal
2696,773,2022-09-16,68.18,Beauty,PayPal
2697,774,2022-05-19,42.1,Electronics,PayPal
2698,774,2022-07-10,14.12,Home,Credit Card
2699,774,2022-09-02,83.27,Electronics,Credit Card
2700,774,2022-12-19,77.94,Beauty,PayPal
2701,774,2023-04-17,39.59,Beauty,PayPal
2702,775,2022-07-29,77.06,Beauty,PayPal
2703,776,2022-07-29,78.33,Clothing,PayPal
2704,777,2023-05-17,16.97,Beauty,Credit Card
2705,777,2023-06-29,158.93,Electronics,PayPal
2706,777,2023-08-02,55.23,Sports,PayPal
2707,777,2023-11-07,37.19,Sports,Klarna
2708,777,2023-11-30,43.06,Home,PayPal
2709,778,2023-03-14,129.13,Beauty,Credit Card
2710,778,2023-05-15,99.84,Electronics,Credit Card
2711,778,2023-06-27,27.21,Home,PayPal
2712,779,2023-08-09,251.11,Clothing,Credit Card
2713,779,2023-11-17,43.0,Clothing,Klarna
2714,779,2024-02-21,114.16,Home,Klarna
2715,780,2022-05-24,55.05,Beauty,PayPal
2716,781,2023-08-07,32.23,Clothing,PayPal
2717,781,2023-11-24,112.99,Home,Credit Card
2718,782,2022-03-26,205.13,Clothing,Klarna
2719,783,2023-05-26,172.6,Electronics,PayPal
2720,783,2023-06-30,49.63,Electronics,PayPal
2721,783,2023-08-03,101.75,Clothing,PayPal
2722,783,2023-09-10,132.31,Sports,Credit Card
2723,784,2022-09-08,167.18,Sports,PayPal
2724,785,2022-08-21,64.47,Clothing,PayPal
2725,786,2022-05-13,40.88,Home,Credit Card
2726,786,2022-09-08,23.85,Electronics,Klarna
2727,786,2022-09-16,16.45,Electronics,Klarna
2728,787,2022-05-16,61.36,Beauty,Klarna
2729,787,2022-06-20,14.91,Clothing,Klarna
2730,788,2023-11-13,24.52,Clothing,Klarna
2731,788,2023-12-22,87.03,Sports,PayPal
2732,789,2022-08-05,43.18,Electronics,Klarna
2733,789,2022-10-28,78.62,Sports,PayPal
2734,789,2022-11-19,127.69,Home,Credit Card
2735,789,2023-01-05,30.38,Beauty,Klarna
2736,790,2022-07-08,64.23,Clothing,PayPal
2737,790,2022-08-05,61.07,Home,Credit Card
2738,791,2023-05-03,74.87,Clothing,PayPal
2739,791,2023-08-08,107.87,Clothing,PayPal
2740,791,2023-11-24,41.44,Beauty,Credit Card
2741,792,2023-09-03,7.79,Clothing,PayPal
2742,792,2023-09-25,16.8,Sports,Credit Card
2743,792,2023-11-15,267.45,Clothing,PayPal
2744,792,2024-03-03,50.54,Home,PayPal
2745,793,2023-03-24,144.52,Beauty,Credit Card
2746,793,2023-03-31,42.89,Home,Klarna
2747,794,2024-01-12,155.97,Sports,Klarna
2748,794,2024-01-27,46.26,Clothing,Klarna
2749,794,2024-05-23,49.28,Electronics,Credit Card
2750,794,2024-08-22,20.25,Sports,Klarna
2751,794,2024-10-19,29.69,Clothing,Credit Card
2752,795,2022-11-21,17.13,Electronics,Credit Card
2753,795,2023-03-19,109.85,Beauty,PayPal
2754,795,2023-03-27,236.49,Electronics,Credit Card
2755,795,2023-05-13,106.53,Clothing,Klarna
2756,796,2022-09-07,76.52,Beauty,PayPal
2757,796,2022-09-23,61.18,Home,Credit Card
2758,797,2022-09-27,160.09,Home,Credit Card
2759,797,2023-01-16,53.02,Clothing,Klarna
2760,798,2024-01-17,123.94,Home,PayPal
2761,798,2024-01-26,94.47,Sports,Credit Card
2762,798,2024-02-23,110.72,Clothing,PayPal
2763,798,2024-05-12,31.33,Electronics,PayPal
2764,798,2024-06-08,50.24,Beauty,Klarna
2765,799,2022-06-06,50.97,Beauty,PayPal
2766,799,2022-07-12,35.3,Sports,Credit Card
2767,799,2022-10-25,215.74,Home,PayPal
2768,799,2022-11-25,152.37,Clothing,Credit Card
2769,799,2023-01-27,35.83,Beauty,PayPal
2770,800,2024-01-24,161.46,Sports,PayPal
2771,800,2024-03-24,95.83,Sports,Klarna
2772,801,2022-03-21,121.91,Beauty,PayPal
2773,802,2023-12-13,198.49,Electronics,PayPal
2774,803,2022-06-01,173.45,Beauty,Credit Card
2775,803,2022-06-06,68.52,Beauty,Credit Card
2776,803,2022-07-03,88.45,Beauty,Credit Card
2777,803,2022-08-31,14.56,Beauty,PayPal
2778,804,2023-04-08,87.23,Beauty,Credit Card
2779,805,2022-03-26,88.22,Clothing,Credit Card
2780,805,2022-07-10,49.76,Sports,Credit Card
2781,806,2023-04-19,156.0,Clothing,PayPal
2782,806,2023-08-05,76.32,Sports,Credit Card
2783,806,2023-10-22,46.24,Clothing,PayPal
2784,807,2023-12-04,18.02,Sports,PayPal
2785,807,2024-03-13,75.6,Clothing,Klarna
2786,807,2024-06-25,34.02,Sports,Credit Card
2787,808,2024-03-07,66.55,Beauty,Credit Card
2788,809,2023-07-23,69.78,Clothing,Credit Card
